config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,wins,worst_delta
274,10.0,signed_d2_lr,0.05,-36.18747503507289,8.697968446987899e-05,0.041450137123409406,-40.477293275340145,15,15,0,0,15,-6.3245135983498235
1003,80.0,abs_diff_drop,0.01,-36.18719177598512,-7.864464385140074e-05,0.041450136460978206,-40.477293275340145,15,15,0,1,15,-6.298557566584151
239,7.0,abs_diff_drop,0.03,-36.18699984667478,-8.38606165397256e-05,0.041450134924630566,-40.477293275340145,15,15,0,1,15,-6.225982383654538
275,10.0,signed_d2_lr,0.05,-36.186771185957845,8.140787545589265e-05,0.04145013709315477,-40.477293275340145,15,15,0,1,15,-6.3245135983498235
117,4.0,abs_diff_drop,0.1,-36.18607342138317,-6.491416658157046e-06,0.041450136265102105,-40.477293275340145,15,15,1,1,15,-6.289609196182722
237,7.0,abs_diff_drop,0.03,-36.18586031587292,-4.7920352308414635e-05,0.041450134924630566,-40.477293275340145,15,15,1,1,15,-6.253232539059638
150,7.0,signed_d2_lr,0.1,-36.185707486757316,6.192344642825291e-05,0.04145013617353006,-40.477293275340145,15,15,0,0,15,-6.314198393674875
151,7.0,signed_d2_lr,0.1,-36.18551169370359,6.0373942291633535e-05,0.041450136185926904,-40.477293275340145,15,15,0,1,15,-6.314198393674875
875,50.0,abs_diff_drop,0.01,-36.18502736844906,-0.00012491221665248618,0.04145013622590707,-40.477293275340145,15,15,0,1,15,-6.291222685717446
398,14.0,signed_d2_lr,0.03,-36.18488199389261,5.271679016995875e-05,0.04145013707337472,-40.477293275340145,15,15,0,0,15,-6.312413051861965
272,10.0,signed_d2_lr,0.05,-36.18481779331614,4.970267683993085e-05,0.041450137123409406,-40.477293275340145,15,15,1,0,15,-6.309536227675128
243,7.0,abs_diff_drop,0.05,-36.184772218607,-3.0189822556985397e-05,0.041450136004228845,-40.477293275340145,15,15,0,1,15,-6.266676071801358
1001,80.0,abs_diff_drop,0.01,-36.184655905977266,-4.493979648651471e-05,0.041450136460978206,-40.477293275340145,15,15,1,1,15,-6.294704147264795
26,4.0,signed_d2_lr,0.2,-36.184511415418406,4.4967149307425864e-05,0.04145013375481047,-40.477293275340145,15,15,0,0,15,-6.307447350262141
27,4.0,signed_d2_lr,0.2,-36.184511415418406,4.4967149307425864e-05,0.04145013375481047,-40.477293275340145,15,15,0,1,15,-6.307447350262141
273,10.0,signed_d2_lr,0.05,-36.1844155948229,4.65187859747958e-05,0.04145013709315477,-40.477293275340145,15,15,1,1,15,-6.309536227675128
148,7.0,signed_d2_lr,0.1,-36.18380772178869,3.538482653043024e-05,0.04145013617353006,-40.477293275340145,15,15,1,0,15,-6.303641724460185
873,50.0,abs_diff_drop,0.01,-36.18370168654011,-7.137840951570637e-05,0.04145013622590707,-40.477293275340145,15,15,1,1,15,-6.290512775208557
149,7.0,signed_d2_lr,0.1,-36.18369583963358,3.449939559521916e-05,0.041450136185926904,-40.477293275340145,15,15,1,1,15,-6.303641724460185
241,7.0,abs_diff_drop,0.05,-36.183688125026016,-1.7251327175420224e-05,0.041450136004228845,-40.477293275340145,15,15,1,1,15,-6.2764861279441035
123,4.0,abs_diff_drop,0.2,-36.183395217367746,-2.8399948019793132e-06,0.041450136524902696,-40.477293275340145,15,15,0,1,15,-6.289585058650616
396,14.0,signed_d2_lr,0.03,-36.18333605558345,3.0123880097119283e-05,0.04145013707337472,-40.477293275340145,15,15,1,0,15,-6.302621627876648
399,14.0,signed_d2_lr,0.03,-36.18330586839297,3.9919112943184165e-05,0.04145013696364135,-40.477293275340145,15,15,0,1,15,-6.312413051861965
