attenuation,attenuation_factor,base_mae,coefficient,cooldown_support_span,corr_mae,delta_pct,effective_tau_steps,fit_start,group,ld_component,nonharm,split,tau_rule,tau_steps,test_curve,test_label,test_scale,train_scale,variant,win
,,0.001679822173746335,5.1583016534000885,,0.001679822173746335,0.0,,8000,extra_control,cooldown,1,cross_scale,,1024,constant_24000.csv,Constant 24k,400,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004118245803084534,5.1583016534000885,,0.004118245803084534,0.0,,8000,extra_control,cooldown,1,cross_scale,,1024,constant_72000.csv,Constant 72k,400,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003408385839825258,4.557049211094301,,0.01619959429647525,375.2863982472646,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsd_20000_24000.csv,WSD sharp,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0031360955249893426,4.557049211094301,,0.013989777514591456,346.08901110048294,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdld_20000_24000.csv,WSD linear,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004487187642230267,4.557049211094301,,0.03203376093876967,613.8939463393584,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdcon_3.csv,WSD-con 3e-5,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.002926482771138891,4.557049211094301,,0.027597902447609596,843.0399768548577,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdcon_9.csv,WSD-con 9e-5,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.002504818961791151,4.557049211094301,,0.014867352288852291,493.5499736963392,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdcon_18.csv,WSD-con 18e-5,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004428106847791531,4.557049211094301,,0.021556662819294935,386.8144234154169,,8000,extra_control,cooldown,0,cross_scale,,1024,cosine_24000.csv,Cosine 24k,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003761619732988638,4.557049211094301,,0.003761619732988638,0.0,,8000,extra_control,cooldown,1,cross_scale,,1024,constant_24000.csv,Constant 24k,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0015795124507172926,4.557049211094301,,0.0015795124507172926,0.0,,8000,extra_control,cooldown,1,cross_scale,,1024,constant_72000.csv,Constant 72k,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0037480705220761528,4.557049211094301,,0.018241899287764658,386.7010687317591,,8000,core_wsd,cooldown,0,same_scale,,1024,wsd_20000_24000.csv,WSD sharp,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003248313740665229,4.557049211094301,,0.0157175340213485,383.8674855997646,,8000,core_wsd,cooldown,0,same_scale,,1024,wsdld_20000_24000.csv,WSD linear,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0056693997340904675,4.557049211094301,,0.03471320170606295,512.2906010195439,,8000,core_wsd,cooldown,0,same_scale,,1024,wsdcon_3.csv,WSD-con 3e-5,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004934623402238123,4.557049211094301,,0.031644382954285365,541.2725019691046,,8000,core_wsd,cooldown,0,same_scale,,1024,wsdcon_9.csv,WSD-con 9e-5,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0013816404339982303,4.557049211094301,,0.016891821069885227,1122.5916855229257,,8000,core_wsd,cooldown,0,same_scale,,1024,wsdcon_18.csv,WSD-con 18e-5,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0032781062167547585,4.557049211094301,,0.024130072306981505,636.0979392202142,,8000,extra_control,cooldown,0,same_scale,,1024,cosine_24000.csv,Cosine 24k,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.001848699219840022,4.557049211094301,,0.001848699219840022,0.0,,8000,extra_control,cooldown,1,same_scale,,1024,constant_24000.csv,Constant 24k,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004776169698442608,4.557049211094301,,0.004776169698442608,0.0,,8000,extra_control,cooldown,1,same_scale,,1024,constant_72000.csv,Constant 72k,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004701998914275349,4.557049211094301,,0.021159826009767412,350.01767111272227,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsd_20000_24000.csv,WSD sharp,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0038535563963712593,4.557049211094301,,0.018485741877596537,379.70601636980905,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdld_20000_24000.csv,WSD linear,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.008173606778800102,4.557049211094301,,0.038820841785569084,374.95362617955595,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdcon_3.csv,WSD-con 3e-5,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.006687305974578527,4.557049211094301,,0.03740748164654845,459.38044092421075,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdcon_9.csv,WSD-con 9e-5,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0025579541942073844,4.557049211094301,,0.020990712866379362,720.6055023938225,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdcon_18.csv,WSD-con 18e-5,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.007134640765897494,4.557049211094301,,0.03418146255493186,379.0915713418129,,8000,extra_control,cooldown,0,cross_scale,,1024,cosine_24000.csv,Cosine 24k,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.001679822173746335,4.557049211094301,,0.001679822173746335,0.0,,8000,extra_control,cooldown,1,cross_scale,,1024,constant_24000.csv,Constant 24k,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004118245803084534,4.557049211094301,,0.004118245803084534,0.0,,8000,extra_control,cooldown,1,cross_scale,,1024,constant_72000.csv,Constant 72k,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003408385839825258,2.557726050521113,,0.009298901962416478,172.82421648874168,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsd_20000_24000.csv,WSD sharp,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0031360955249893426,2.557726050521113,,0.00818130720250771,160.8755740160534,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdld_20000_24000.csv,WSD linear,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004487187642230267,2.557726050521113,,0.01719937652944148,283.2996946143503,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdcon_3.csv,WSD-con 3e-5,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.002926482771138891,2.557726050521113,,0.01594475714612984,444.84370464701783,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdcon_9.csv,WSD-con 9e-5,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.002504818961791151,2.557726050521113,,0.008341664190426555,233.02463442154644,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdcon_18.csv,WSD-con 18e-5,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004428106847791531,2.557726050521113,,0.013313349640456053,200.6555645127655,,8000,extra_control,cooldown,0,cross_scale,,1024,cosine_24000.csv,Cosine 24k,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003761619732988638,2.557726050521113,,0.003761619732988638,0.0,,8000,extra_control,cooldown,1,cross_scale,,1024,constant_24000.csv,Constant 24k,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0015795124507172926,2.557726050521113,,0.0015795124507172926,0.0,,8000,extra_control,cooldown,1,cross_scale,,1024,constant_72000.csv,Constant 72k,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0037480705220761528,2.557726050521113,,0.00985416041112907,162.91288685973277,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsd_20000_24000.csv,WSD sharp,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003248313740665229,2.557726050521113,,0.008659537473301823,166.58562456249743,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdld_20000_24000.csv,WSD linear,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0056693997340904675,2.557726050521113,,0.018848200971480777,232.45496623117478,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdcon_3.csv,WSD-con 3e-5,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004934623402238123,2.557726050521113,,0.019221895364254428,289.5311515674376,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdcon_9.csv,WSD-con 9e-5,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0013816404339982303,2.557726050521113,,0.009817253753674572,610.5505536824169,,8000,core_wsd,cooldown,0,cross_scale,,1024,wsdcon_18.csv,WSD-con 18e-5,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0032781062167547585,2.557726050521113,,0.014197957258756848,333.1146192331883,,8000,extra_control,cooldown,0,cross_scale,,1024,cosine_24000.csv,Cosine 24k,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.001848699219840022,2.557726050521113,,0.001848699219840022,0.0,,8000,extra_control,cooldown,1,cross_scale,,1024,constant_24000.csv,Constant 24k,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004776169698442608,2.557726050521113,,0.004776169698442608,0.0,,8000,extra_control,cooldown,1,cross_scale,,1024,constant_72000.csv,Constant 72k,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004701998914275349,2.557726050521113,,0.011218069352834344,138.58085800011767,,8000,core_wsd,cooldown,0,same_scale,,1024,wsd_20000_24000.csv,WSD sharp,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0038535563963712593,2.557726050521113,,0.010079871119853109,161.57320882457884,,8000,core_wsd,cooldown,0,same_scale,,1024,wsdld_20000_24000.csv,WSD linear,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.008173606778800102,2.557726050521113,,0.019977744823996692,144.41773827208087,,8000,core_wsd,cooldown,0,same_scale,,1024,wsdcon_3.csv,WSD-con 3e-5,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.006687305974578527,2.557726050521113,,0.02263307953485676,238.44839193683262,,8000,core_wsd,cooldown,0,same_scale,,1024,wsdcon_9.csv,WSD-con 9e-5,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0025579541942073844,2.557726050521113,,0.012510770278231921,389.0928190412161,,8000,core_wsd,cooldown,0,same_scale,,1024,wsdcon_18.csv,WSD-con 18e-5,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.007134640765897494,2.557726050521113,,0.022315157251257815,212.77198086722038,,8000,extra_control,cooldown,0,same_scale,,1024,cosine_24000.csv,Cosine 24k,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.001679822173746335,2.557726050521113,,0.001679822173746335,0.0,,8000,extra_control,cooldown,1,same_scale,,1024,constant_24000.csv,Constant 24k,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004118245803084534,2.557726050521113,,0.004118245803084534,0.0,,8000,extra_control,cooldown,1,same_scale,,1024,constant_72000.csv,Constant 72k,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003408385839825258,2.4963356958460556,,0.014502193312656264,325.4856695860398,,8000,core_wsd,cooldown,0,same_scale,,2048,wsd_20000_24000.csv,WSD sharp,25,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0031360955249893426,2.4963356958460556,,0.01190803467233782,279.7089271500519,,8000,core_wsd,cooldown,0,same_scale,,2048,wsdld_20000_24000.csv,WSD linear,25,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004487187642230267,2.4963356958460556,,0.03438408394641496,666.2724781735457,,8000,core_wsd,cooldown,0,same_scale,,2048,wsdcon_3.csv,WSD-con 3e-5,25,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.002926482771138891,2.4963356958460556,,0.02947317439797665,907.1193546274205,,8000,core_wsd,cooldown,0,same_scale,,2048,wsdcon_9.csv,WSD-con 9e-5,25,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.002504818961791151,2.4963356958460556,,0.01600816488728257,539.0946863415397,,8000,core_wsd,cooldown,0,same_scale,,2048,wsdcon_18.csv,WSD-con 18e-5,25,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004428106847791531,2.4963356958460556,,0.023346157431036314,427.22660571480907,,8000,extra_control,cooldown,0,same_scale,,2048,cosine_24000.csv,Cosine 24k,25,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003761619732988638,2.4963356958460556,,0.003761619732988638,0.0,,8000,extra_control,cooldown,1,same_scale,,2048,constant_24000.csv,Constant 24k,25,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0015795124507172926,2.4963356958460556,,0.0015795124507172926,0.0,,8000,extra_control,cooldown,1,same_scale,,2048,constant_72000.csv,Constant 72k,25,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0037480705220761528,2.4963356958460556,,0.016165962574984188,331.3142583568424,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsd_20000_24000.csv,WSD sharp,100,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003248313740665229,2.4963356958460556,,0.013184166952020812,305.87726447017394,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdld_20000_24000.csv,WSD linear,100,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0056693997340904675,2.4963356958460556,,0.03838823760254542,577.1129114730518,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_3.csv,WSD-con 3e-5,100,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004934623402238123,2.4963356958460556,,0.034537037338846395,599.8920591018547,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_9.csv,WSD-con 9e-5,100,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0013816404339982303,2.4963356958460556,,0.01844316899435096,1234.874728657122,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_18.csv,WSD-con 18e-5,100,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0032781062167547585,2.4963356958460556,,0.026330312281214015,703.2171790723838,,8000,extra_control,cooldown,0,cross_scale,,2048,cosine_24000.csv,Cosine 24k,100,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.001848699219840022,2.4963356958460556,,0.001848699219840022,0.0,,8000,extra_control,cooldown,1,cross_scale,,2048,constant_24000.csv,Constant 24k,100,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004776169698442608,2.4963356958460556,,0.004776169698442608,0.0,,8000,extra_control,cooldown,1,cross_scale,,2048,constant_72000.csv,Constant 72k,100,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004701998914275349,2.4963356958460556,,0.018739194356160022,298.53676484840327,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsd_20000_24000.csv,WSD sharp,400,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0038535563963712593,2.4963356958460556,,0.015495550143653287,302.1103767482119,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdld_20000_24000.csv,WSD linear,400,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.008173606778800102,2.4963356958460556,,0.04315579234425727,427.9895829609826,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_3.csv,WSD-con 3e-5,400,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.006687305974578527,2.4963356958460556,,0.0408355487851712,510.6427452311226,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_9.csv,WSD-con 9e-5,400,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0025579541942073844,2.4963356958460556,,0.022964340310299192,797.7619834750401,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_18.csv,WSD-con 18e-5,400,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.007134640765897494,2.4963356958460556,,0.03675581635882842,415.1740299878261,,8000,extra_control,cooldown,0,cross_scale,,2048,cosine_24000.csv,Cosine 24k,400,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.001679822173746335,2.4963356958460556,,0.001679822173746335,0.0,,8000,extra_control,cooldown,1,cross_scale,,2048,constant_24000.csv,Constant 24k,400,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004118245803084534,2.4963356958460556,,0.004118245803084534,0.0,,8000,extra_control,cooldown,1,cross_scale,,2048,constant_72000.csv,Constant 72k,400,25,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003408385839825258,2.218382872129854,,0.012939885486990025,279.64849330712605,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsd_20000_24000.csv,WSD sharp,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0031360955249893426,2.218382872129854,,0.010667521189971508,240.1529419295275,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdld_20000_24000.csv,WSD linear,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004487187642230267,2.218382872129854,,0.030365629436792826,576.7185118583584,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_3.csv,WSD-con 3e-5,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.002926482771138891,2.218382872129854,,0.026319409245220738,799.3529538182823,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_9.csv,WSD-con 9e-5,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.002504818961791151,2.218382872129854,,0.01419824900472755,466.8373332088894,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_18.csv,WSD-con 18e-5,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004428106847791531,2.218382872129854,,0.02105486426681127,375.4822995590576,,8000,extra_control,cooldown,0,cross_scale,,2048,cosine_24000.csv,Cosine 24k,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003761619732988638,2.218382872129854,,0.003761619732988638,0.0,,8000,extra_control,cooldown,1,cross_scale,,2048,constant_24000.csv,Constant 24k,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0015795124507172926,2.218382872129854,,0.0015795124507172926,0.0,,8000,extra_control,cooldown,1,cross_scale,,2048,constant_72000.csv,Constant 72k,25,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0037480705220761528,2.218382872129854,,0.014268409950568587,280.6868058252262,,8000,core_wsd,cooldown,0,same_scale,,2048,wsd_20000_24000.csv,WSD sharp,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003248313740665229,2.218382872129854,,0.011677867323567325,259.50552366212605,,8000,core_wsd,cooldown,0,same_scale,,2048,wsdld_20000_24000.csv,WSD linear,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0056693997340904675,2.218382872129854,,0.033952717325030204,498.8767579902739,,8000,core_wsd,cooldown,0,same_scale,,2048,wsdcon_3.csv,WSD-con 3e-5,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004934623402238123,2.218382872129854,,0.031062294789112477,529.4765021992158,,8000,core_wsd,cooldown,0,same_scale,,2048,wsdcon_9.csv,WSD-con 9e-5,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0013816404339982303,2.218382872129854,,0.016449840909393908,1090.6021642541896,,8000,core_wsd,cooldown,0,same_scale,,2048,wsdcon_18.csv,WSD-con 18e-5,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0032781062167547585,2.218382872129854,,0.0235654132856679,618.8727798148365,,8000,extra_control,cooldown,0,same_scale,,2048,cosine_24000.csv,Cosine 24k,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.001848699219840022,2.218382872129854,,0.001848699219840022,0.0,,8000,extra_control,cooldown,1,same_scale,,2048,constant_24000.csv,Constant 24k,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004776169698442608,2.218382872129854,,0.004776169698442608,0.0,,8000,extra_control,cooldown,1,same_scale,,2048,constant_72000.csv,Constant 72k,100,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004701998914275349,2.218382872129854,,0.016485632545036297,250.6090249188624,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsd_20000_24000.csv,WSD sharp,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0038535563963712593,2.218382872129854,,0.013695193001446308,255.39101008986208,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdld_20000_24000.csv,WSD linear,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.008173606778800102,2.218382872129854,,0.03789099315601823,363.57739222660143,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_3.csv,WSD-con 3e-5,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.006687305974578527,2.218382872129854,,0.03670430648247549,448.8653670402573,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_9.csv,WSD-con 9e-5,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0025579541942073844,2.218382872129854,,0.02059249160710957,705.0375434299136,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_18.csv,WSD-con 18e-5,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.007134640765897494,2.218382872129854,,0.033457666429895026,368.94675608360853,,8000,extra_control,cooldown,0,cross_scale,,2048,cosine_24000.csv,Cosine 24k,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.001679822173746335,2.218382872129854,,0.001679822173746335,0.0,,8000,extra_control,cooldown,1,cross_scale,,2048,constant_24000.csv,Constant 24k,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004118245803084534,2.218382872129854,,0.004118245803084534,0.0,,8000,extra_control,cooldown,1,cross_scale,,2048,constant_72000.csv,Constant 72k,400,100,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003408385839825258,1.2505409812754404,,0.007499872538485768,120.04177023779307,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsd_20000_24000.csv,WSD sharp,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0031360955249893426,1.2505409812754404,,0.006348007905840669,102.41755569171448,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdld_20000_24000.csv,WSD linear,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004487187642230267,1.2505409812754404,,0.016373223967020803,264.8883281128582,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_3.csv,WSD-con 3e-5,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.002926482771138891,1.2505409812754404,,0.015337883718893981,424.1064075331966,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_9.csv,WSD-con 9e-5,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.002504818961791151,1.2505409812754404,,0.00789605575250848,215.2345887250132,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_18.csv,WSD-con 18e-5,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004428106847791531,1.2505409812754404,,0.01307649772634527,195.30673436362602,,8000,extra_control,cooldown,0,cross_scale,,2048,cosine_24000.csv,Cosine 24k,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003761619732988638,1.2505409812754404,,0.003761619732988638,0.0,,8000,extra_control,cooldown,1,cross_scale,,2048,constant_24000.csv,Constant 24k,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0015795124507172926,1.2505409812754404,,0.0015795124507172926,0.0,,8000,extra_control,cooldown,1,cross_scale,,2048,constant_72000.csv,Constant 72k,25,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0037480705220761528,1.2505409812754404,,0.007661062360226035,104.40016576802229,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsd_20000_24000.csv,WSD sharp,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.003248313740665229,1.2505409812754404,,0.006432876964756498,98.03742736497787,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdld_20000_24000.csv,WSD linear,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0056693997340904675,1.2505409812754404,,0.018530129023670846,226.8446377532348,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_3.csv,WSD-con 3e-5,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004934623402238123,1.2505409812754404,,0.01898352416996107,284.70056623472016,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_9.csv,WSD-con 9e-5,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0013816404339982303,1.2505409812754404,,0.009538779542791257,590.3952220902848,,8000,core_wsd,cooldown,0,cross_scale,,2048,wsdcon_18.csv,WSD-con 18e-5,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0032781062167547585,1.2505409812754404,,0.013983072515925107,326.55947035688155,,8000,extra_control,cooldown,0,cross_scale,,2048,cosine_24000.csv,Cosine 24k,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.001848699219840022,1.2505409812754404,,0.001848699219840022,0.0,,8000,extra_control,cooldown,1,cross_scale,,2048,constant_24000.csv,Constant 24k,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004776169698442608,1.2505409812754404,,0.004776169698442608,0.0,,8000,extra_control,cooldown,1,cross_scale,,2048,constant_72000.csv,Constant 72k,100,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.004701998914275349,1.2505409812754404,,0.008638647955082093,83.7228828117125,,8000,core_wsd,cooldown,0,same_scale,,2048,wsd_20000_24000.csv,WSD sharp,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0038535563963712593,1.2505409812754404,,0.007426283632473834,92.71246787686486,,8000,core_wsd,cooldown,0,same_scale,,2048,wsdld_20000_24000.csv,WSD linear,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.008173606778800102,1.2505409812754404,,0.019558769963651135,139.29178994003908,,8000,core_wsd,cooldown,0,same_scale,,2048,wsdcon_3.csv,WSD-con 3e-5,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.006687305974578527,1.2505409812754404,,0.0223191697950309,233.75427832786704,,8000,core_wsd,cooldown,0,same_scale,,2048,wsdcon_9.csv,WSD-con 9e-5,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.0025579541942073844,1.2505409812754404,,0.01233362773580925,382.16765428166656,,8000,core_wsd,cooldown,0,same_scale,,2048,wsdcon_18.csv,WSD-con 18e-5,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
,,0.007134640765897494,1.2505409812754404,,0.021973387835915077,207.98169882560248,,8000,extra_control,cooldown,0,same_scale,,2048,cosine_24000.csv,Cosine 24k,400,400,cosine_fit_amplitude_cooldown_mpl_ld_lag,0
