scale,scheme,split,curve,mae_loss,rmse_loss,mse_loss,huber_loss,prede,worste,r2_score,best_loss,weight_cosine_24000,weight_constant_24000,weight_wsdcon_9
100,cosine_wsdcon_3_1_3,test,wsd_20000_24000.csv,0.004649932038686345,0.0068428278553047265,4.6824293057334284e-05,0.00018621635656097728,0.0015193068680875873,0.005951642419777278,0.9982177640701541,0.0002868213700375711,1.2857142857142856,0.42857142857142855,1.2857142857142856
100,cosine_wsdcon_3_1_3,test,wsdld_20000_24000.csv,0.004125389111976101,0.0058098798044724075,3.375470334241634e-05,0.0001555477577039301,0.0013407071598855104,0.006392641789100313,0.9986693516707208,0.0002868213700375711,1.2857142857142856,0.42857142857142855,1.2857142857142856
100,cosine_wsdcon_3_1_3,test,wsdcon_3.csv,0.005686150541221247,0.009068939582690666,8.224566515449356e-05,0.00015428379925411996,0.001808154236782305,0.010138772738484642,0.9971739586372859,0.0002868213700375711,1.2857142857142856,0.42857142857142855,1.2857142857142856
100,cosine_wsdcon_3_1_3,test,wsdcon_18.csv,0.001629809456650025,0.0022348953368405595,4.994757166631679e-06,2.295686257066253e-05,0.0005039328491222346,0.0026559450034981708,0.9998150443749325,0.0002868213700375711,1.2857142857142856,0.42857142857142855,1.2857142857142856
100,constant_wsdcon_1_3_3,train,cosine_24000.csv,0.003410091862925742,0.004673442879541455,2.1841068348336732e-05,0.00012528621158578552,0.001111425019910882,0.0038478711058302388,0.9992567524390017,0.00024054090244148598,0.42857142857142855,1.2857142857142856,1.2857142857142856
100,constant_wsdcon_1_3_3,train,constant_24000.csv,0.001433830835794307,0.0016858046579778488,2.841937344859812e-06,2.3265517478330594e-05,0.00044927415588196326,0.0013825039930245764,0.9998761906277868,0.00024054090244148598,0.42857142857142855,1.2857142857142856,1.2857142857142856
100,constant_wsdcon_1_3_3,train,wsdcon_9.csv,0.004917942300073457,0.006150994141160691,3.783472892459314e-05,0.00012587587552152028,0.0015720529080460294,0.004163248276651588,0.9987220172213102,0.00024054090244148598,0.42857142857142855,1.2857142857142856,1.2857142857142856
100,constant_wsdcon_1_3_3,test,constant_72000.csv,0.0033128058769495406,0.0042035482963962935,1.766981828013618e-05,0.00037876027172428203,0.0010931680692578129,0.006692219218188923,0.9988762874647699,0.00024054090244148598,0.42857142857142855,1.2857142857142856,1.2857142857142856
100,constant_wsdcon_1_3_3,test,cosine_72000.csv,0.006253150059050567,0.007176119179496977,5.149668647834437e-05,0.0008949997426744597,0.002106251748255585,0.004100810730070434,0.9976972745345652,0.00024054090244148598,0.42857142857142855,1.2857142857142856,1.2857142857142856
100,constant_wsdcon_1_3_3,test,wsd_20000_24000.csv,0.0031587932392607167,0.005038386199063452,2.5385335490913057e-05,0.00011640447933456841,0.0010298042621593052,0.004538864304900548,0.9990337781085621,0.00024054090244148598,0.42857142857142855,1.2857142857142856,1.2857142857142856
