base_config_id,config_id,max_mode,mean_delta,mean_kappa,mean_source_retention,mean_target_retention,median_delta,nonharm,nuisance_lambda,retention_power,rho,ridge_tau,rows,smooth_fit_start,smooth_lambda,step_fit_start,step_lambda,wins,worst_delta
39804,4750,8,-26.016041416349754,0.038859373297348995,0.02284261600545945,0.5725523018609249,-32.09788250262786,15,0.04,0.25,0.0,0.05,15,2160,4.0,16000,30.0,15,-0.9174648645199124
39804,4751,8,-23.088102591737872,0.0317952901011414,0.019616999283685873,0.5725523018609249,-23.07721382807413,15,0.04,0.25,0.0,0.05,15,2160,4.0,24000,30.0,15,-0.9132898712875925
39804,4752,8,-29.893556677753818,0.05161277985468508,0.027523819644132863,0.5725523018609249,-32.536162219769516,15,0.04,0.25,0.0,0.05,15,3000,4.0,0,30.0,15,-0.37888114441299026
39804,4753,8,-29.893556677753818,0.05161277985468508,0.027523819644132863,0.5725523018609249,-32.536162219769516,15,0.04,0.25,0.0,0.05,15,3000,4.0,2160,30.0,15,-0.37888114441299026
39804,4754,8,-30.06733859321263,0.05065111609133801,0.027260783662462422,0.5725523018609249,-32.536162219769516,15,0.04,0.25,0.0,0.05,15,3000,4.0,3000,30.0,15,-0.9252352631624161
39804,4755,8,-30.214966913327014,0.0483342001675153,0.02663618821537864,0.5725523018609249,-32.536162219769516,15,0.04,0.25,0.0,0.05,15,3000,4.0,5000,30.0,15,-0.9233370948715458
39804,4756,8,-29.95283625074507,0.04581931585409327,0.02568722396032109,0.5725523018609249,-32.536162219769516,15,0.04,0.25,0.0,0.05,15,3000,4.0,8000,30.0,15,-0.9217326027282424
39804,4757,8,-29.113681661403213,0.04230192704829719,0.02431692010429485,0.5725523018609249,-32.536162219769516,15,0.04,0.25,0.0,0.05,15,3000,4.0,12000,30.0,15,-0.9196177763198143
39804,4758,8,-27.645599793766415,0.038598902350790464,0.022815142810299362,0.5725523018609249,-32.09788250262786,15,0.04,0.25,0.0,0.05,15,3000,4.0,16000,30.0,15,-0.9174648645199124
39804,4759,8,-24.717660969154533,0.031534819154582866,0.019589526088525783,0.5725523018609249,-23.07721382807413,15,0.04,0.25,0.0,0.05,15,3000,4.0,24000,30.0,15,-0.9132898712875925
39804,4760,8,-30.945723591437453,0.05074026511319166,0.02744122106286535,0.5725523018609249,-32.72353835283659,15,0.04,0.25,0.0,0.05,15,5000,4.0,0,30.0,15,-0.37888114441299026
39804,4761,8,-30.945723591437453,0.05074026511319166,0.02744122106286535,0.5725523018609249,-32.72353835283659,15,0.04,0.25,0.0,0.05,15,5000,4.0,2160,30.0,15,-0.37888114441299026
39804,4762,8,-31.119505506896264,0.04977860134984459,0.02717818508119491,0.5725523018609249,-32.72353835283659,15,0.04,0.25,0.0,0.05,15,5000,4.0,3000,30.0,15,-0.9252352631624161
39804,4763,8,-31.26713382701065,0.04746168542602189,0.026553589634111127,0.5725523018609249,-32.72353835283659,15,0.04,0.25,0.0,0.05,15,5000,4.0,5000,30.0,15,-0.9233370948715458
39804,4764,8,-31.005003164428707,0.04494680111259985,0.025604625379053576,0.5725523018609249,-32.72353835283659,15,0.04,0.25,0.0,0.05,15,5000,4.0,8000,30.0,15,-0.9217326027282424
39804,4765,8,-30.165848575086844,0.04142941230680377,0.024234321523027336,0.5725523018609249,-32.72353835283659,15,0.04,0.25,0.0,0.05,15,5000,4.0,12000,30.0,15,-0.9196177763198143
39804,4766,8,-28.697766707450054,0.037726387609297043,0.022732544229031856,0.5725523018609249,-32.09788250262786,15,0.04,0.25,0.0,0.05,15,5000,4.0,16000,30.0,15,-0.9174648645199124
39804,4767,8,-25.769827882838168,0.030662304413089442,0.019506927507258277,0.5725523018609249,-23.07721382807413,15,0.04,0.25,0.0,0.05,15,5000,4.0,24000,30.0,15,-0.9132898712875925
39804,4768,8,-31.35945684385291,0.05047167412735952,0.02731423560075752,0.5725523018609249,-34.98219902002258,15,0.04,0.25,0.0,0.05,15,8000,4.0,0,30.0,15,-0.37888114441299026
39804,4769,8,-31.35945684385291,0.05047167412735952,0.02731423560075752,0.5725523018609249,-34.98219902002258,15,0.04,0.25,0.0,0.05,15,8000,4.0,2160,30.0,15,-0.37888114441299026
39804,4770,8,-31.533238759311722,0.04951001036401245,0.027051199619087078,0.5725523018609249,-34.98219902002258,15,0.04,0.25,0.0,0.05,15,8000,4.0,3000,30.0,15,-0.9252352631624161
39804,4771,8,-31.680867079426104,0.04719309444018974,0.026426604172003296,0.5725523018609249,-34.98219902002258,15,0.04,0.25,0.0,0.05,15,8000,4.0,5000,30.0,15,-0.9233370948715458
39804,4772,8,-31.41873641684416,0.04467821012676771,0.025477639916945745,0.5725523018609249,-34.98219902002258,15,0.04,0.25,0.0,0.05,15,8000,4.0,8000,30.0,15,-0.9217326027282424
39804,4773,8,-30.579581827502302,0.04116082132097163,0.02410733606091951,0.5725523018609249,-34.98219902002258,15,0.04,0.25,0.0,0.05,15,8000,4.0,12000,30.0,15,-0.9196177763198143
39804,4774,8,-29.111499959865508,0.0374577966234649,0.02260555876692402,0.5725523018609249,-33.6867000997243,15,0.04,0.25,0.0,0.05,15,8000,4.0,16000,30.0,15,-0.9174648645199124
39804,4775,8,-26.183561135253623,0.030393713427257305,0.019379942045150443,0.5725523018609249,-23.07721382807413,15,0.04,0.25,0.0,0.05,15,8000,4.0,24000,30.0,15,-0.9132898712875925
39804,4776,8,-31.99679123523338,0.0496350917736479,0.027137865482736903,0.5725523018609249,-39.148021331309835,15,0.04,0.25,0.0,0.05,15,12000,4.0,0,30.0,15,-0.37888114441299026
39804,4777,8,-31.99679123523338,0.0496350917736479,0.027137865482736903,0.5725523018609249,-39.148021331309835,15,0.04,0.25,0.0,0.05,15,12000,4.0,2160,30.0,15,-0.37888114441299026
39804,4778,8,-32.17057315069219,0.048673428010300834,0.026874829501066462,0.5725523018609249,-39.148021331309835,15,0.04,0.25,0.0,0.05,15,12000,4.0,3000,30.0,15,-0.9252352631624161
39804,4779,8,-32.31820147080658,0.046356512086478126,0.02625023405398268,0.5725523018609249,-39.148021331309835,15,0.04,0.25,0.0,0.05,15,12000,4.0,5000,30.0,15,-0.9233370948715458
39804,4780,8,-32.056070808224625,0.04384162777305609,0.02530126979892513,0.5725523018609249,-39.148021331309835,15,0.04,0.25,0.0,0.05,15,12000,4.0,8000,30.0,15,-0.9217326027282424
39804,4781,8,-31.216916218882773,0.040324238967260013,0.023930965942898886,0.5725523018609249,-37.674684648926515,15,0.04,0.25,0.0,0.05,15,12000,4.0,12000,30.0,15,-0.9196177763198143
39804,4782,8,-29.74883435124598,0.03662121426975328,0.022429188648903402,0.5725523018609249,-33.47679108681577,15,0.04,0.25,0.0,0.05,15,12000,4.0,16000,30.0,15,-0.9174648645199124
39804,4783,8,-26.820895526634096,0.029557131073545684,0.019203571927129823,0.5725523018609249,-23.07721382807413,15,0.04,0.25,0.0,0.05,15,12000,4.0,24000,30.0,15,-0.9132898712875925
39804,4784,8,-31.860247826276755,0.048209750564232726,0.0269489438817339,0.5725523018609249,-41.5015269422905,15,0.04,0.25,0.0,0.05,15,16000,4.0,0,30.0,15,-0.37888114441299026
39804,4785,8,-31.860247826276755,0.048209750564232726,0.0269489438817339,0.5725523018609249,-41.5015269422905,15,0.04,0.25,0.0,0.05,15,16000,4.0,2160,30.0,15,-0.37888114441299026
39804,4786,8,-32.034029741735566,0.04724808680088565,0.02668590790006346,0.5725523018609249,-41.5015269422905,15,0.04,0.25,0.0,0.05,15,16000,4.0,3000,30.0,15,-0.9252352631624161
39804,4787,8,-32.18165806184995,0.044931170877062936,0.026061312452979674,0.5725523018609249,-41.5015269422905,15,0.04,0.25,0.0,0.05,15,16000,4.0,5000,30.0,15,-0.9233370948715458
39804,4788,8,-31.919527399268006,0.042416286563640916,0.025112348197922126,0.5725523018609249,-41.5015269422905,15,0.04,0.25,0.0,0.05,15,16000,4.0,8000,30.0,15,-0.9217326027282424
39804,4789,8,-31.080372809926146,0.03889889775784483,0.023742044341895883,0.5725523018609249,-37.674684648926515,15,0.04,0.25,0.0,0.05,15,16000,4.0,12000,30.0,15,-0.9196177763198143
39804,4790,8,-29.612290942289356,0.0351958730603381,0.0222402670479004,0.5725523018609249,-32.09788250262786,15,0.04,0.25,0.0,0.05,15,16000,4.0,16000,30.0,15,-0.9174648645199124
