config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,wins,worst_delta
165,7.0,diff_drop,0.003,-27.037826922830167,0.004985160595477007,0.039144994980621184,-29.5084918638418,15,15,1,1,15,-9.24222116558957
166,7.0,diff_drop,0.003,-27.245242072306937,0.008724031042084765,0.039144994980621184,-29.5084918638418,15,15,0,0,15,-9.500224851794991
167,7.0,diff_drop,0.003,-27.245242072306937,0.008724031042084765,0.039144994980621184,-29.5084918638418,15,15,0,1,15,-9.500224851794991
168,7.0,diff_drop,0.01,-26.786219012753076,0.00044866559218273455,0.03914515944303701,-29.5084918638418,15,15,1,0,15,-8.929207703883058
169,7.0,diff_drop,0.01,-26.786219012753076,0.00044866559218273455,0.03914515944303701,-29.5084918638418,15,15,1,1,15,-8.929207703883058
170,7.0,diff_drop,0.01,-26.80488642358366,0.0007851647863197855,0.03914515944303701,-29.5084918638418,15,15,0,0,15,-8.95242809458956
171,7.0,diff_drop,0.01,-26.80488642358366,0.0007851647863197855,0.03914515944303701,-29.5084918638418,15,15,0,1,15,-8.95242809458956
172,7.0,diff_drop,0.03,-26.764099574968874,4.985174358653532e-05,0.03914517390131129,-29.5084918638418,15,15,1,0,15,-8.901689960920411
173,7.0,diff_drop,0.03,-26.764099574968874,4.985174358653532e-05,0.03914517390131129,-29.5084918638418,15,15,1,1,15,-8.901689960920411
174,7.0,diff_drop,0.03,-26.766173732190587,8.724055127643682e-05,0.03914517390131129,-29.5084918638418,15,15,0,0,15,-8.904270004908465
175,7.0,diff_drop,0.03,-26.766173732190587,8.724055127643682e-05,0.03914517390131129,-29.5084918638418,15,15,0,1,15,-8.904270004908465
176,7.0,diff_drop,0.05,-26.762330019519723,1.7946628011460256e-05,0.03914517505797351,-29.5084918638418,15,15,1,0,15,-8.899488540952971
177,7.0,diff_drop,0.05,-26.762330019519723,1.7946628011460256e-05,0.03914517505797351,-29.5084918638418,15,15,1,1,15,-8.899488540952971
178,7.0,diff_drop,0.05,-26.76307671613291,3.140659902005545e-05,0.03914517505797351,-29.5084918638418,15,15,0,0,15,-8.900417356805324
