cap_name,estimator,max_kappa,mean_delta_pct,mean_kappa,rho,test_curve,test_label,tests,train_curve,train_label,wins
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-12.299892810963073,0.020710256009776978,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-10.00628553540224,0.020710256009776978,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.027876019715167843,-3.2223456790624216,0.022228445457164996,0.5,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.027876019715167843,-17.51001173130619,0.022228445457164996,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.027876019715167843,-14.500155008033039,0.022228445457164996,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.027876019715167843,-29.54331748852456,0.022228445457164996,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.027876019715167843,-9.959964174900398,0.022228445457164996,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.027876019715167843,-12.146967095607742,0.022228445457164996,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.008872855850635438,-0.7675856711656048,0.004957778311912262,0.5,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.008872855850635438,-4.272656284804155,0.004957778311912262,0.5,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.008872855850635438,-3.4594314458736437,0.004957778311912262,0.5,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.008872855850635438,-11.641849481008604,0.004957778311912262,0.5,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.008872855850635438,-5.288351950940054,0.004957778311912262,0.5,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.008872855850635438,-4.480096193303784,0.004957778311912262,0.5,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.04,-3.9803256896653134,0.0278875159807155,0.5,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.04,-21.3472270862318,0.0278875159807155,0.5,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.04,-17.914643146260644,0.0278875159807155,0.5,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.04,-30.966073152572477,0.0278875159807155,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.04,-10.518230474167796,0.0278875159807155,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.04,-8.875210155959754,0.0278875159807155,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.04,-4.290612405195808,0.029899563631237348,0.5,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.04,-23.11006945279046,0.029899563631237348,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.04,-19.328055995269256,0.029899563631237348,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.04,-28.677714418997294,0.029899563631237348,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.04,-7.941016331060072,0.029899563631237348,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,2
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.04,-8.682577417031633,0.029899563631237348,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.026355400498795593,-2.7249185632545228,0.01887889514573138,0.5,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.026355400498795593,-14.56307939175384,0.01887889514573138,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.026355400498795593,-12.168856214879199,0.01887889514573138,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.026355400498795593,-30.56781356821323,0.01887889514573138,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.026355400498795593,-11.987424952272528,0.01887889514573138,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.026355400498795593,-9.649937879202353,0.01887889514573138,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.030319283291837206,-2.987316423301016,0.020816683773722713,0.5,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.030319283291837206,-15.977747413000229,0.020816683773722713,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.030319283291837206,-13.370390266265355,0.020816683773722713,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.030319283291837206,-31.841091254111152,0.020816683773722713,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.030319283291837206,-12.298701488965909,0.020816683773722713,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.030319283291837206,-10.009139233105513,0.020816683773722713,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.027876019715167843,-3.2223456790624216,0.022228445457164996,0.5,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.027876019715167843,-17.51001173130619,0.022228445457164996,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.027876019715167843,-14.500155008033039,0.022228445457164996,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.027876019715167843,-29.54331748852456,0.022228445457164996,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.027876019715167843,-9.959964174900398,0.022228445457164996,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p04,orth_deg2_rho_0p5_cap_0p04,0.027876019715167843,-12.146967095607742,0.022228445457164996,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.008872855850635438,-0.7675856711656048,0.004957778311912262,0.5,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.008872855850635438,-4.272656284804155,0.004957778311912262,0.5,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.008872855850635438,-3.4594314458736437,0.004957778311912262,0.5,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.008872855850635438,-11.641849481008604,0.004957778311912262,0.5,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.008872855850635438,-5.288351950940054,0.004957778311912262,0.5,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.008872855850635438,-4.480096193303784,0.004957778311912262,0.5,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.04828972806831262,-4.3073844301911075,0.03065075867015304,0.5,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.04828972806831262,-23.15073771763565,0.03065075867015304,0.5,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.04828972806831262,-19.523989887280447,0.03065075867015304,0.5,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.04828972806831262,-27.946573924991835,0.03065075867015304,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.04828972806831262,-8.736326736863848,0.03065075867015304,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.04828972806831262,-7.578497205965674,0.03065075867015304,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.05,-4.683564120912853,0.033232896964570685,0.5,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.05,-25.285666307767844,0.033232896964570685,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.05,-21.269430582900792,0.033232896964570685,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.05,-24.687558033751888,0.033232896964570685,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.05,-5.753909926008061,0.033232896964570685,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,1
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.05,-7.0149759791625925,0.033232896964570685,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.026355400498795593,-2.7249185632545228,0.01887889514573138,0.5,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.026355400498795593,-14.56307939175384,0.01887889514573138,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.026355400498795593,-12.168856214879199,0.01887889514573138,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.026355400498795593,-30.56781356821323,0.01887889514573138,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.026355400498795593,-11.987424952272528,0.01887889514573138,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.026355400498795593,-9.649937879202353,0.01887889514573138,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.030319283291837206,-2.987316423301016,0.020816683773722713,0.5,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.030319283291837206,-15.977747413000229,0.020816683773722713,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.030319283291837206,-13.370390266265355,0.020816683773722713,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.030319283291837206,-31.841091254111152,0.020816683773722713,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.030319283291837206,-12.298701488965909,0.020816683773722713,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.030319283291837206,-10.009139233105513,0.020816683773722713,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.027876019715167843,-3.2223456790624216,0.022228445457164996,0.5,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.027876019715167843,-17.51001173130619,0.022228445457164996,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.027876019715167843,-14.500155008033039,0.022228445457164996,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.027876019715167843,-29.54331748852456,0.022228445457164996,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.027876019715167843,-9.959964174900398,0.022228445457164996,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p05,orth_deg2_rho_0p5_cap_0p05,0.027876019715167843,-12.146967095607742,0.022228445457164996,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
none,orth_deg2_rho_0p5_none,0.008872855850635438,-0.7675856711656048,0.004957778311912262,0.5,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
none,orth_deg2_rho_0p5_none,0.008872855850635438,-4.272656284804155,0.004957778311912262,0.5,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
none,orth_deg2_rho_0p5_none,0.008872855850635438,-3.4594314458736437,0.004957778311912262,0.5,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
none,orth_deg2_rho_0p5_none,0.008872855850635438,-11.641849481008604,0.004957778311912262,0.5,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
none,orth_deg2_rho_0p5_none,0.008872855850635438,-5.288351950940054,0.004957778311912262,0.5,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
none,orth_deg2_rho_0p5_none,0.008872855850635438,-4.480096193303784,0.004957778311912262,0.5,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
none,orth_deg2_rho_0p5_none,0.04828972806831262,-4.3073844301911075,0.03065075867015304,0.5,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
none,orth_deg2_rho_0p5_none,0.04828972806831262,-23.15073771763565,0.03065075867015304,0.5,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
none,orth_deg2_rho_0p5_none,0.04828972806831262,-19.523989887280447,0.03065075867015304,0.5,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
none,orth_deg2_rho_0p5_none,0.04828972806831262,-27.946573924991835,0.03065075867015304,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
none,orth_deg2_rho_0p5_none,0.04828972806831262,-8.736326736863848,0.03065075867015304,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
none,orth_deg2_rho_0p5_none,0.04828972806831262,-7.578497205965674,0.03065075867015304,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
none,orth_deg2_rho_0p5_none,0.05271901553143667,-4.787823484562058,0.03413923547504957,0.5,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
none,orth_deg2_rho_0p5_none,0.05271901553143667,-25.87721447165067,0.03413923547504957,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
none,orth_deg2_rho_0p5_none,0.05271901553143667,-21.79729334851137,0.03413923547504957,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
none,orth_deg2_rho_0p5_none,0.05271901553143667,-22.956874996892846,0.03413923547504957,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
none,orth_deg2_rho_0p5_none,0.05271901553143667,-5.109712750942437,0.03413923547504957,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,1
none,orth_deg2_rho_0p5_none,0.05271901553143667,-6.383118642873605,0.03413923547504957,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,2
none,orth_deg2_rho_0p5_none,0.026355400498795593,-2.7249185632545228,0.01887889514573138,0.5,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
none,orth_deg2_rho_0p5_none,0.026355400498795593,-14.56307939175384,0.01887889514573138,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
none,orth_deg2_rho_0p5_none,0.026355400498795593,-12.168856214879199,0.01887889514573138,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
none,orth_deg2_rho_0p5_none,0.026355400498795593,-30.56781356821323,0.01887889514573138,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
none,orth_deg2_rho_0p5_none,0.026355400498795593,-11.987424952272528,0.01887889514573138,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
none,orth_deg2_rho_0p5_none,0.026355400498795593,-9.649937879202353,0.01887889514573138,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
none,orth_deg2_rho_0p5_none,0.030319283291837206,-2.987316423301016,0.020816683773722713,0.5,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
none,orth_deg2_rho_0p5_none,0.030319283291837206,-15.977747413000229,0.020816683773722713,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
none,orth_deg2_rho_0p5_none,0.030319283291837206,-13.370390266265355,0.020816683773722713,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
none,orth_deg2_rho_0p5_none,0.030319283291837206,-31.841091254111152,0.020816683773722713,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
none,orth_deg2_rho_0p5_none,0.030319283291837206,-12.298701488965909,0.020816683773722713,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
none,orth_deg2_rho_0p5_none,0.030319283291837206,-10.009139233105513,0.020816683773722713,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
none,orth_deg2_rho_0p5_none,0.027876019715167843,-3.2223456790624216,0.022228445457164996,0.5,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
none,orth_deg2_rho_0p5_none,0.027876019715167843,-17.51001173130619,0.022228445457164996,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
none,orth_deg2_rho_0p5_none,0.027876019715167843,-14.500155008033039,0.022228445457164996,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
none,orth_deg2_rho_0p5_none,0.027876019715167843,-29.54331748852456,0.022228445457164996,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
none,orth_deg2_rho_0p5_none,0.027876019715167843,-9.959964174900398,0.022228445457164996,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
none,orth_deg2_rho_0p5_none,0.027876019715167843,-12.146967095607742,0.022228445457164996,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.003708643445299414,-0.32083261759172643,0.002072233827443982,0.75,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.003708643445299414,-1.7858690585537351,0.002072233827443982,0.75,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.003708643445299414,-1.445960350554202,0.002072233827443982,0.75,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.003708643445299414,-5.294258116486739,0.002072233827443982,0.75,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.003708643445299414,-2.2737878897643893,0.002072233827443982,0.75,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.003708643445299414,-2.028733062641704,0.002072233827443982,0.75,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-2.3817633421671984,0.01629012251939265,0.75,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-12.707391134324846,0.01629012251939265,0.75,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-10.592794278091677,0.01629012251939265,0.75,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-27.582603034719455,0.01629012251939265,0.75,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-10.61512440704927,0.01629012251939265,0.75,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-8.730245746452532,0.01629012251939265,0.75,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-2.6267408311526115,0.0178777008274474,0.75,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-14.09481191235369,0.0178777008274474,0.75,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-11.706873074265248,0.0178777008274474,0.75,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-28.882530211488557,0.0178777008274474,0.75,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-11.534292567111022,0.0178777008274474,0.75,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-9.392016337867132,0.0178777008274474,0.75,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-2.1037158567738614,0.014504472052238163,0.75,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-11.205741265226933,0.014504472052238163,0.75,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-9.359005712688097,0.014504472052238163,0.75,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-26.275532494748063,0.014504472052238163,0.75,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-10.250125438886256,0.014504472052238163,0.75,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p02,orth_deg2_rho_0p75_cap_0p02,0.02,-8.508044827597871,0.014504472052238163,0.75,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
